2 -0.881157 -0.906539
2 -0.906539 -0.931954
0 0.868397 0.647252
2 0.225076 -0.012778
2 -0.740821 -0.775352
2 1.900221 1.875873
2 -0.533074 -0.557154
2 1.742217 1.718245
2 -0.700897 -0.735233
0 0.098528 -0.125578 -0.380161
0 -0.528198 -0.476624
2 -0.663450 -0.662194
2 -0.644862 -0.643604
2 -0.020964 -0.241446
2 0.868397 0.647252
2 0.098528 -0.125578
2 -0.125578 -0.380161
2 -0.662510 -0.690880
2 0.944192 1.025043
0 0.868397 0.647252 0.375030
0 -0.020964 -0.241446
0 2.035789 2.042014 2.032201
0 -0.620880 -0.659319 -0.700897
0 -0.109555 -0.214499
0 0.225076 -0.012778 -0.237274
1 -0.761046 -0.719169 -0.663840
0 -0.791072 -0.813008
1 -0.528198 -0.476624
0 2.027399 2.013346 1.950098
0 -0.558390 -0.588639 -0.629288
1 -0.700135 -0.650039
1 -0.719169 -0.663840 -0.639268
0 1.165863 1.155303
0 -0.561954 -0.572540
1 -0.650039 -0.600920
0 -0.499657 -0.533074 -0.557154
2 1.909383 1.912470
2 -0.652952 -0.649821
2 -0.581602 -0.578487
2 -0.646910 -0.643884
0 -0.645991 -0.644985
0 1.752696 1.742217
0 -0.745005 -0.744284
1 -0.654698 -0.607994
0 -0.778613 -0.782672 -0.780454
0 1.191376 1.191707
0 -0.774469 -0.774138
0 0.482410 0.603807 0.797104
0 -0.963577 -0.879187
0 -0.598067 -0.620096
0 -0.476624 -0.392068
1 -0.538264 -0.507968 -0.442074
0 1.155303 1.123602 1.097948
1 1.611503 1.655775
0 -0.574250 -0.574370 -0.573252
1 1.087904 1.131093
0 -0.710021 -0.704126 -0.703263
1 -0.650039 -0.600920 -0.577893
0 -0.125578 -0.380161 -0.542026
0 -0.392068 -0.308898
1 -0.761046 -0.719169
0 -0.458976 -0.479632
0 -0.931954 -0.963936 -1.015685
2 -0.657366 -0.654358
0 1.611503 1.655775
1 -0.516001 -0.474836
0 -0.588639 -0.629288
0 -0.813008 -0.826093 -0.835069
0 -0.577437 -0.598067
1 1.087904 1.131093 1.160932
1 -1.151043 -1.111238
0 1.165863 1.155303 1.123602
2 0.797104 0.987551 1.203785
2 -0.664296 -0.661198
1 -0.649664 -0.610168
0 -0.744836 -0.746059
1 -0.817756 -0.778333
0 -0.777002 -0.769969 -0.769818
0 1.793849 1.797141 1.810193
0 -0.505166 -0.517643
0 -0.692511 -0.685541 -0.675067
0 1.622116 1.597388 1.567568
0 -0.722285 -0.732654
0 1.718245 1.677770
0 1.087904 1.131093
0 -0.575592 -0.575417 -0.575104
0 -0.594357 -0.593191 -0.592781
1 -0.591205 -0.565836 -0.507265
1 -0.729461 -0.700135 -0.650039
2 -0.652518 -0.651316
2 -0.777994 -0.776786
2 -0.738409 -0.737187
2 -0.578616 -0.577407
2 -0.721264 -0.720908
2 1.845811 1.842493
2 -0.595785 -0.599108
2 -0.642833 -0.643481
2 -0.745082 -0.745727
2 -0.553061 -0.556431
2 -0.640682 -0.644036
2 -0.465031 -0.358535
2 1.718231 1.824883
2 -0.442074 -0.334412
0 -0.817756 -0.778333 -0.763751
1 1.611503 1.655775 1.675036
0 1.195936 1.192880 1.193706
0 0.302694 0.187737
2 -0.769818 -0.768712
2 -0.728940 -0.727834
2 -0.659108 -0.659742
2 -0.611080 -0.611710
2 -0.632731 -0.633360
0 -0.658176 -0.658395 -0.657348
0 -0.722179 -0.710579
0 -0.721667 -0.724661
0 -0.505166 -0.517643 -0.526492
0 -0.575104 -0.575540
0 -0.647055 -0.647492
0 -0.570643 -0.578650 -0.585572
0 1.514219 1.399252
0 -0.177546 -0.284342
0 -0.661408 -0.661447 -0.660373
0 1.597388 1.567568 1.506343
0 -1.168670 -1.169882
0 -0.700135 -0.650039 -0.600920
0 -0.659319 -0.700897 -0.735233
0 -0.746346 -0.745638
1 -0.507265 -0.472912
0 -0.757978 -0.791072 -0.813008
1 1.700162 1.733636
0 -0.595541 -0.593594 -0.595785
0 0.854198 0.944192
0 -0.562841 -0.577437 -0.598067
2 -0.200001 -0.084494
2 0.694554 0.807807
2 0.628002 0.738855
2 0.738855 0.854198
2 -0.568967 -0.567782
2 -0.594357 -0.593191
2 1.187229 1.188393
0 -0.639395 -0.640231 -0.640429
0 -0.637552 -0.639264 -0.639716
0 -0.729230 -0.728940 -0.727834
0 1.696979 1.695103 1.696749
2 2.052119 2.053367
2 0.748737 0.484444
2 -0.761046 -0.719169
2 -0.588639 -0.629288
2 -0.516001 -0.474836
2 1.718245 1.677770
2 -0.659319 -0.700897
2 -0.859819 -0.881157
2 -0.660373 -0.659108
2 -0.745005 -0.744284
2 1.190987 1.191720
2 1.919695 1.900221
2 -0.538832 -0.558390
0 1.192279 1.189384 1.189384
0 -0.208214 -0.312645
0 -0.577407 -0.577595 -0.576627
0 -0.550177 -0.528198 -0.476624
0 -0.768712 -0.769902 -0.772514
0 -0.635384 -0.634114 -0.633719
0 1.686596 1.678218 1.671613
0 2.036654 2.037131 2.036982
2 -0.661447 -0.660373
0 -0.020964 -0.241446 -0.429279
0 -0.588639 -0.629288 -0.662510
0 1.123602 1.097948 1.054185
1 -0.550177 -0.528198 -0.476624
0 -0.553061 -0.556431 -0.555631
0 -0.609641 -0.610685 -0.611132
1 -0.538264 -0.507968
0 -0.538832 -0.558390 -0.588639
0 -0.761046 -0.719169
0 -0.659742 -0.658176
0 -0.664643 -0.664117 -0.664296
2 -0.644985 -0.643824
1 1.131093 1.160932
0 2.052119 2.053367
1 -0.817756 -0.778333 -0.763751
0 -0.283136 -0.177446
1 -0.729461 -0.700135
1 -1.300439 -1.271139
0 -0.642412 -0.643337
0 -1.172229 -1.151043 -1.111238
0 -0.200001 -0.084494 0.100837
0 -0.791072 -0.813008 -0.826093
0 1.764202 1.762250 1.763696
0 -0.572540 -0.591587 -0.620880
0 1.667930 1.662155 1.662410
0 -0.663450 -0.662194
0 -0.652518 -0.651316 -0.648145
0 -0.568051 -0.568967
0 -0.465031 -0.358535
0 1.718245 1.677770 1.616526
0 -0.768569 -0.776740 -0.781915
0 -0.644862 -0.643604
0 -0.843884 -0.859819 -0.881157
0 1.718231 1.824883
0 -0.881157 -0.906539 -0.931954
0 -0.772908 -0.774469 -0.774138
0 -0.652582 -0.643325 -0.638869
0 -0.721667 -0.724661 -0.729230
0 -0.651316 -0.648145 -0.647333
1 -1.327071 -1.300439
1 -0.538904 -0.516001 -0.474836
0 -0.610685 -0.611132
0 -0.598005 -0.597536 -0.597771
0 -0.632054 -0.632278 -0.629560
1 1.700162 1.733636 1.752380
1 -0.769292 -0.743278
1 -0.624272 -0.598264
0 -0.660373 -0.659108
0 -0.776786 -0.776082
2 -0.283136 -0.177446
2 -0.598259 -0.597582
2 1.820628 1.817224
2 -0.704196 -0.707605
2 -0.835069 -0.838294
0 -0.526492 -0.534818 -0.539703
1 -0.566645 -0.541236
1 -0.591205 -0.565836
2 -0.573252 -0.573927
0 0.485545 0.371931
0 -0.836456 -0.843884
0 -0.663450 -0.662194 -0.662336
1 -1.327071 -1.300439 -1.271139
0 -0.591205 -0.565836
1 -0.724631 -0.699723
1 -0.672518 -0.654698 -0.607994
1 -1.172229 -1.151043 -1.111238
0 -0.658395 -0.657348
0 1.200204 1.197382 1.197215
2 -0.631350 -0.697966
2 -1.015685 -1.081865
1 -0.663840 -0.639268
1 -0.598264 -0.573810
0 -1.151639 -1.225565 -1.295701
0 -0.578616 -0.577407 -0.577595
0 -0.639735 -0.640184
1 -0.743278 -0.719381
0 -0.768426 -0.786110 -0.792305
0 0.657064 0.776174
0 -0.516001 -0.474836
0 1.917469 1.919030
0 1.655775 1.675036 1.688241
2 -0.651316 -0.648145
0 1.178881 1.172757 1.165863
0 -0.442074 -0.334412
1 -0.744711 -0.721350
0 -0.566645 -0.541236
2 -0.667489 -0.724807
2 0.856013 0.955077
2 -0.635384 -0.634114
2 1.087904 1.131093
2 1.503537 1.721883 1.903118
2 -0.608143 -0.608754
2 1.655775 1.675036 1.688241
2 -0.768426 -0.786110
2 -0.727834 -0.728244
2 1.733636 1.752380 1.766113
2 -0.699723 -0.680638 -0.666427
2 1.686596 1.678218 1.671613
2 -0.334412 -0.124858 0.092937
2 1.296067 1.503537 1.721883
1 -0.600920 -0.577893
1 -0.624272 -0.598264 -0.573810
1 -0.538904 -0.516001
0 1.341455 1.520048
1 -0.769292 -0.743278 -0.719381
0 -0.635384 -0.634114
1 -0.719381 -0.696877
0 1.694199 1.688687 1.688687
1 -0.630488 -0.608140
1 1.824883 1.847163
0 1.172757 1.165863 1.155303
0 -0.645401 -0.647055 -0.647492
0 -0.311153 -0.373195 -0.427636
1 -0.550177 -0.528198
0 0.807807 0.927740
0 -1.081865 -1.151639 -1.225565
0 -0.644862 -0.643604 -0.643492
0 -0.721350 -0.701085 -0.688572
0 -1.225565 -1.295701 -1.327421
0 -0.567769 -0.568051 -0.568967
0 -0.814203 -0.808585 -0.798952
0 1.506343 1.405849
0 1.920047 1.921185 1.922889
0 -0.571861 -0.553891 -0.539614
0 -0.631350 -0.697966 -0.757978
0 -0.704196 -0.707605 -0.707120
1 -0.588230 -0.566645
0 -0.777684 -0.775900
0 -0.645346 -0.644908 -0.645182
0 0.987551 1.203785
0 1.200905 1.198969
0 1.742217 1.718245 1.677770
0 -0.565436 -0.564570 -0.561158
1 -1.172229 -1.151043
0 1.759439 1.752696 1.742217
1 -0.609411 -0.588230
0 -0.555375 -0.631350 -0.697966
0 -0.592227 -0.593795 -0.594357
1 -0.743278 -0.719381 -0.696877
0 -0.208214 -0.312645 -0.388996
0 -0.526492 -0.534818
0 1.700162 1.733636 1.752380
0 1.057821 0.868397 0.647252
0 -0.628704 -0.627467
0 -0.859819 -0.881157 -0.906539
0 -0.593191 -0.592781 -0.592701
0 -0.451825 -0.499657 -0.533074
1 1.131093 1.160932 1.170493
0 1.733636 1.752380 1.766113
0 -0.373429 -0.475223 -0.555375
0 -0.641566 -0.641140 -0.641426
1 1.851801 1.872417
1 -0.608140 -0.587543
0 1.766113 1.771705 1.773566
1 -0.724631 -0.699723 -0.680638
0 1.903118 2.023528
2 -0.664643 -0.664117
2 1.925177 1.917217
2 -0.776786 -0.776082
2 -0.746346 -0.745638
2 -0.721792 -0.721264
2 -0.769969 -0.769818
2 -0.644036 -0.643885
2 -0.659742 -0.658176 -0.658395
2 -0.651316 -0.648145 -0.647333
2 -0.648145 -0.647333 -0.647098
2 -0.740821 -0.775352 -0.782461
2 -0.636283 -0.635395 -0.636074
2 -0.640429 -0.638666 -0.638657
2 -0.608949 -0.608143 -0.608754
2 -0.769523 -0.801188 -0.813048
2 -0.643824 -0.642958 -0.642833
2 -0.778279 -0.777151 -0.777684
2 -0.768569 -0.776740 -0.781915
2 -0.772908 -0.774469 -0.774138
2 -0.663840 -0.639268 -0.634420
2 -0.388996 -0.451825 -0.499657
2 -0.538832 -0.558390 -0.588639
2 -0.588639 -0.629288 -0.662510
2 1.443737 1.619746 1.700162
2 -0.311153 -0.373195 -0.427636
2 -0.526492 -0.534818 -0.539703
2 -0.572540 -0.591587 -0.620880
2 -0.786110 -0.792305 -0.791514
2 -0.728940 -0.727834 -0.728244
2 -0.721350 -0.701085 -0.688572
2 1.845376 1.845258
2 -0.651246 -0.657290 -0.662201
2 -0.663450 -0.662194 -0.662336
2 -0.743278 -0.719381 -0.696877
2 -0.664643 -0.664117 -0.664296
2 -0.652582 -0.643325 -0.638869
2 -0.638094 -0.635297 -0.635384
2 -0.635384 -0.634114 -0.633719
2 -0.627467 -0.624092 -0.620382
2 -0.597150 -0.595541 -0.593594
2 0.727535 0.625367 0.463262
2 -0.763752 -0.765356 -0.765617
2 -0.769902 -0.772514 -0.772908
2 -0.476624 -0.392068 -0.308898
2 -0.208214 -0.312645 -0.388996
2 -0.745638 -0.745540
2 -0.458976 -0.479632 -0.505166
2 -0.505166 -0.517643 -0.526492
2 -0.517643 -0.526492 -0.534818
2 -0.606055 -0.605999
2 -0.589020 -0.587533 -0.585462
2 -0.578616 -0.577407 -0.577595
2 -0.575540 -0.572753 -0.572824
2 -0.564570 -0.561158 -0.557265
2 -0.507968 -0.442074 -0.334412
2 0.098528 -0.125578 -0.380161
2 -0.594357 -0.593191 -0.592781
2 -0.605999 -0.611499 -0.616650
2 -1.038109 -0.963577 -0.879187
2 -0.778333 -0.763751 -0.758157
2 -0.701085 -0.688572 -0.681296
2 0.854198 0.944192 1.025043
2 1.178881 1.172757 1.165863
2 -0.373429 -0.475223 -0.555375
2 -0.813008 -0.826093 -0.835069
2 -0.819597 -0.828092 -0.836456
2 -0.828092 -0.836456 -0.843884
2 -0.859819 -0.881157 -0.906539
2 -0.639264 -0.639716
2 -0.639735 -0.640184
2 -0.610685 -0.611132
2 -0.550177 -0.528198
2 -0.658176 -0.658395
1 -0.588230 -0.566645 -0.541236
0 -0.639264 -0.639716
0 -0.635297 -0.635384 -0.634114
0 1.596246 1.712831
0 0.253580 0.145045 0.030856
0 -0.612364 -0.608949 -0.608143
0 -0.458976 -0.479632 -0.505166
1 -0.566645 -0.541236 -0.523900
1 -0.721350 -0.701085
0 1.443737 1.619746
0 -0.769902 -0.772514 -0.772908
0 0.797104 0.987551 1.203785
0 1.778815 1.793849
0 1.406541 1.596246 1.712831
0 -0.661203 -0.649664
1 -0.744711 -0.721350 -0.701085
0 1.781588 1.783278 1.779776
0 -0.084494 0.100837 0.314894
0 1.764202 1.762250
0 -0.668390 -0.664643 -0.664117
1 -0.752078 -0.732522
0 -0.597150 -0.595541 -0.593594
0 -0.688572 -0.681296
0 0.100837 0.314894
0 1.202237 1.199125 1.199231
0 -0.476624 -0.392068 -0.308898
2 -0.634497 -0.631596
2 1.188064 1.190987
1 1.655775 1.675036
2 -0.721667 -0.724661
2 -0.574710 -0.577550
1 -0.630488 -0.608140 -0.587543
0 1.192880 1.193706 1.184986
2 1.054185 0.988377
0 -0.662740 -0.660934 -0.663450
0 -0.563018 -0.570643 -0.578650
0 1.520048 1.611503
0 -0.555631 -0.561954 -0.572540
1 -0.699723 -0.680638
0 -0.725517 -0.725191
1 -0.557929 -0.538904
0 -0.828092 -0.836456
0 -1.267283 -1.265006 -1.270722
0 -0.124858 0.092937
1 1.733636 1.752380
0 1.662410 1.655511 1.648384
1 -0.609411 -0.588230 -0.566645
0 -0.666427 -0.657679 -0.649233
0 -0.575104 -0.575540 -0.572753
0 -0.758157 -0.760056
1 -0.798952 -0.780457
0 -0.575417 -0.575104 -0.575540
0 -0.312645 -0.388996 -0.451825
0 -0.599539 -0.597422 -0.599269
0 -0.710579 -0.700497 -0.692511
0 -1.171981 -1.174497 -1.172229
1 -0.661203 -0.649664 -0.610168
1 -1.300439 -1.271139 -1.267283
0 -0.646464 -0.645585 -0.642412
0 1.655511 1.648384 1.637252
2 0.854198 0.944192
2 1.200204 1.197382
2 1.192279 1.189384
0 -0.646910 -0.643884
0 -0.373429 -0.475223
1 -0.571861 -0.553891
0 -0.728244 -0.726453
0 2.024140 2.024544 2.024544
1 -0.672518 -0.654698
2 -0.765464 -0.762275
2 -0.645585 -0.642412
2 -1.169487 -1.166309
0 -0.388996 -0.451825 -0.499657
0 1.919030 1.919030 1.925177
0 1.696607 1.694199 1.688687
0 -0.627467 -0.624092 -0.620382
0 -0.078910 -0.177546 -0.284342
1 -0.557929 -0.538904 -0.516001
0 0.906527 0.818147 0.708663
1 -0.553556 -0.538264 -0.507968
0 -0.609322 -0.609641
1 2.023528 2.041074
0 1.503537 1.721883
0 -1.038109 -0.963577 -0.879187
1 -0.770312 -0.761046 -0.719169
1 -0.541236 -0.523900
1 -0.598264 -0.573810 -0.562520
0 1.671613 1.667930
1 -0.780457 -0.763257
0 2.036331 2.035789 2.042014
1 -0.574864 -0.557929
0 0.987551 1.203785 1.406541
0 0.625367 0.463262 0.225076
1 1.170493 1.187229
0 -0.639234 -0.639395
0 -1.015685 -1.081865 -1.151639
1 1.828965 1.845376
0 0.482410 0.603807
0 -0.645502 -0.645346 -0.644908
0 -0.200001 -0.084494
0 -0.658486 -0.657366 -0.654358
0 1.054185 0.988377 0.906527
0 0.694554 0.807807
1 -0.608140 -0.587543 -0.571861
0 -0.657366 -0.654358
0 1.190987 1.191720
0 1.686596 1.678218
0 1.200726 1.198444 1.200204
0 -0.124858 0.092937 0.296607
2 -0.649664 -0.610168
2 0.253075 0.480886 0.681988
2 -1.151043 -1.111238
2 -0.817756 -0.778333
1 1.851801 1.872417 1.887235
1 -0.587543 -0.571861
0 -0.643885 -0.645742 -0.646458
1 -0.719381 -0.696877 -0.686315
0 0.738855 0.854198
0 0.100837 0.314894 0.525119
2 1.698606 1.703470
2 -0.820905 -0.819597
2 -0.637172 -0.640290
2 1.202237 1.199125
1 -0.760056 -0.744711
0 -0.642412 -0.643337 -0.636803
0 0.944192 1.025043
0 -0.573252 -0.573927
1 -0.553556 -0.538264
0 -0.662510 -0.690880
1 -0.798952 -0.780457 -0.763257
1 -0.600920 -0.577893 -0.569868
1 -0.760056 -0.744711 -0.721350
1 1.778815 1.793849
1 -0.663840 -0.639268 -0.634420
2 -0.661562 -0.662256
0 -0.635395 -0.636074
0 -0.721264 -0.720908
0 1.779776 1.781972 1.776928
1 1.872417 1.887235
0 -0.591587 -0.620880
0 2.024544 2.027399
0 -0.284342 -0.373429 -0.475223
1 -0.721350 -0.701085 -0.688572
1 -0.574864 -0.557929 -0.538904
1 -0.778333 -0.763751
2 1.029477 0.832695
2 -0.634470 -0.635791
2 0.887148 1.135645
2 -0.537435 -0.465031 -0.358535
2 -0.358535 -0.283136 -0.177446
2 -0.612364 -0.608949 -0.608143
2 0.225076 -0.012778 -0.237274
2 -0.647195 -0.645502 -0.645346
2 -0.776740 -0.781915 -0.782051
2 1.667930 1.662155 1.662410
2 -0.499657 -0.533074 -0.557154
2 -0.570643 -0.578650 -0.585572
2 -0.406916 -0.327808 -0.252463
2 1.781972 1.776928 1.776850
2 1.759439 1.752696 1.742217
2 -0.427636 -0.458976 -0.479632
2 -0.555631 -0.561954 -0.572540
2 -0.659319 -0.700897 -0.735233
2 0.776174 0.856013 0.955077
2 0.868397 0.647252 0.375030
2 -0.688572 -0.681296 -0.674616
2 -0.674616 -0.673104 -0.672518
2 1.200204 1.197382 1.197215
2 1.172757 1.165863 1.155303
2 1.155303 1.123602 1.097948
2 -0.078910 -0.177546 -0.284342
2 -0.635395 -0.636074
2 -0.772421 -0.765464
2 -0.788870 -0.781950
2 1.824883 1.847163
0 0.379002 0.500760
0 1.296067 1.503537 1.721883
0 2.031221 2.034101
1 -0.699723 -0.680638 -0.666427
1 -0.782461 -0.769292 -0.743278
1 1.817224 1.831633
1 -0.553891 -0.539614
1 -0.680638 -0.666427
2 1.135645 1.341455
1 -0.623604 -0.609411
1 1.655775 1.675036 1.688241
0 -0.406916 -0.327808 -0.252463
0 -0.589020 -0.587533 -0.585462
1 1.733636 1.752380 1.766113
0 1.597388 1.567568
0 -0.427636 -0.458976 -0.479632
2 0.646919 0.471690 0.302694
2 1.596246 1.712831
0 -0.334412 -0.124858 0.092937
0 -0.828092 -0.836456 -0.843884
0 1.917217 1.920047
1 1.752380 1.766113
0 -0.661232 -0.660987 -0.661562
0 1.619746 1.700162 1.733636
0 -0.720908 -0.721667 -0.724661
2 2.031221 2.034101
2 2.024544 2.027399
0 0.727535 0.625367
0 1.567568 1.506343
1 -0.571861 -0.553891 -0.539614
0 1.616526 1.514219
0 -1.295701 -1.327421 -1.327071
0 1.677770 1.616526
0 -0.568051 -0.568967 -0.567782
0 -0.639267 -0.637797 -0.637680
0 1.634432 1.622116
